,index,Inhibition Observed,h_bond_donors,h_bond_acceptors,molar_refractivity,molecular_weight,n_atoms,n_carbons,n_heteroatoms,n_rings,n_rot_bonds,logp,tpsa,n_heavy_atoms,n_aromatic_atom,single_bond,double_bond,triple_bond,aromatic_bond
1550,7756,1,1.0,6.0,105.17020000000002,381.06056872000005,26.0,19.0,7.0,4.0,5.0,4.3374200000000025,63.99,26.0,19.0,14.0,4.0,0.0,40.0
1551,7761,1,0.0,7.0,101.68180000000005,382.0801007879999,28.0,19.0,9.0,3.0,6.0,4.013500000000002,125.72,28.0,16.0,18.0,8.0,0.0,34.0
1552,7766,1,2.0,5.0,107.43820000000004,382.189257312,28.0,22.0,6.0,3.0,7.0,2.9978000000000016,80.15,28.0,12.0,32.0,4.0,0.0,24.0
1553,7771,1,0.0,2.0,119.30500000000005,382.24089896,29.0,27.0,2.0,5.0,7.0,5.353400000000006,6.48,29.0,18.0,30.0,0.0,0.0,36.0
1554,7776,1,0.0,2.0,114.04100000000008,382.27233364399996,25.0,21.0,4.0,2.0,5.0,6.6092000000000075,18.46,25.0,0.0,50.0,2.0,0.0,0.0
1555,7781,1,2.0,5.0,101.18150000000003,383.136887392,28.0,21.0,7.0,2.0,9.0,3.0557000000000016,101.93000000000002,28.0,12.0,26.0,8.0,0.0,24.0
1556,7786,1,3.0,7.0,93.82400000000007,383.11847751999994,24.0,13.0,11.0,0.0,7.0,1.0127000000000008,134.15999999999997,24.0,0.0,36.0,10.0,0.0,0.0
1557,7791,1,0.0,2.0,112.18480000000004,383.191900168,27.0,23.0,4.0,3.0,5.0,5.112860000000005,37.15,27.0,12.0,28.0,6.0,0.0,24.0
1558,7796,1,5.0,9.0,95.62090000000002,384.1651230799999,27.0,17.0,10.0,3.0,5.0,-1.7235599999999995,161.56,27.0,14.0,24.0,4.0,0.0,30.0
1559,7801,1,0.0,8.0,106.8025,384.133473752,29.0,21.0,8.0,5.0,4.0,3.3069000000000015,87.19999999999999,29.0,24.0,12.0,2.0,0.0,52.0
1560,7806,1,2.0,3.0,108.57060000000006,384.23005950399994,28.0,24.0,4.0,4.0,5.0,4.703400000000004,66.76,28.0,6.0,46.0,4.0,0.0,12.0
1561,7811,1,0.0,1.0,116.9720000000001,384.33921602799995,28.0,27.0,1.0,5.0,4.0,7.118500000000008,9.23,28.0,0.0,62.0,2.0,0.0,0.0
1562,7816,1,3.0,6.0,94.99730000000007,385.17366682399995,27.0,18.0,9.0,2.0,2.0,2.5529,127.31000000000002,27.0,5.0,42.0,4.0,0.0,10.0
1563,7821,1,0.0,6.0,99.41000000000004,385.137920494,25.0,17.0,8.0,2.0,6.0,2.5523999999999996,72.91000000000001,25.0,0.0,44.0,8.0,0.0,0.0
1564,7826,1,0.0,3.0,55.28100000000004,246.034801808,15.0,11.0,4.0,1.0,5.0,1.7651,27.69,15.0,6.0,16.0,2.0,0.0,12.0
1565,7831,1,1.0,6.0,102.16780000000004,386.172938552,28.0,22.0,6.0,3.0,8.0,2.8276000000000003,74.22000000000001,28.0,12.0,34.0,2.0,0.0,24.0
1566,7836,1,2.0,3.0,116.01060000000007,386.2820950759999,28.0,25.0,3.0,2.0,10.0,6.655100000000009,53.60000000000001,28.0,5.0,42.0,6.0,0.0,10.0
1567,7841,1,0.0,3.0,110.82600000000002,386.07097202,28.0,24.0,4.0,5.0,2.0,6.0118000000000045,39.44,28.0,22.0,14.0,4.0,0.0,46.0
1568,7846,1,2.0,6.0,103.57850000000002,387.16818752,28.0,21.0,7.0,2.0,9.0,1.9235999999999993,94.09000000000002,28.0,6.0,36.0,10.0,0.0,12.0
1569,7851,1,1.0,5.0,108.16470000000004,387.204573028,28.0,22.0,6.0,2.0,9.0,3.7405000000000026,73.86,28.0,6.0,38.0,8.0,0.0,12.0
1570,7856,1,0.0,5.0,103.49300000000008,387.24409981400004,26.0,19.0,7.0,2.0,6.0,3.0200000000000005,60.530000000000015,26.0,0.0,52.0,2.0,0.0,0.0
1571,7861,1,1.0,2.0,94.36880000000004,387.047005536,24.0,19.0,5.0,3.0,5.0,3.4935000000000027,57.61,24.0,12.0,24.0,4.0,0.0,24.0
1572,7866,1,0.0,6.0,97.53100000000003,388.132216612,28.0,21.0,7.0,3.0,5.0,3.166900000000002,71.06,28.0,12.0,32.0,4.0,0.0,24.0
1573,7871,1,1.0,6.0,99.14390000000004,388.12052612,27.0,18.0,9.0,2.0,10.0,3.094780000000002,125.99000000000001,27.0,12.0,24.0,6.0,2.0,24.0
1574,7876,1,0.0,5.0,108.70800000000008,388.26450091,26.0,20.0,6.0,0.0,12.0,4.924600000000005,53.99000000000001,26.0,0.0,46.0,4.0,0.0,0.0
1575,7881,1,1.0,2.0,89.35720000000003,388.078640012,24.0,19.0,5.0,3.0,5.0,0.051100000000001033,45.97,24.0,15.0,16.0,2.0,0.0,32.0
1576,7886,1,2.0,6.0,110.0054,389.148789468,29.0,21.0,8.0,4.0,5.0,1.9412999999999991,101.78,29.0,21.0,14.0,6.0,0.0,44.0
1577,7891,1,1.0,3.0,84.33030000000001,386.87903145199994,21.0,12.0,9.0,2.0,3.0,5.4511,51.46,21.0,11.0,20.0,2.0,0.0,22.0
1578,7896,1,1.0,8.0,72.37560000000002,390.05962316399996,25.0,13.0,12.0,3.0,3.0,0.5832999999999999,108.36,25.0,0.0,48.0,6.0,0.0,0.0
1579,7901,1,0.0,5.0,103.41100000000004,390.1467238039999,29.0,24.0,5.0,7.0,3.0,3.299900000000002,65.13,29.0,12.0,40.0,4.0,0.0,24.0
1580,7906,0,0.0,2.0,117.33600000000004,390.161979944,30.0,28.0,2.0,6.0,5.0,5.078800000000005,18.46,30.0,18.0,28.0,0.0,4.0,36.0
1581,7911,1,0.0,0.0,117.9660000000001,390.366179724,28.0,27.0,1.0,4.0,5.0,8.445800000000006,0.0,28.0,0.0,62.0,0.0,0.0,0.0
1582,7916,1,1.0,2.0,110.29440000000001,390.073160708,25.0,22.0,3.0,3.0,4.0,5.838220000000004,38.379999999999995,25.0,18.0,14.0,4.0,0.0,36.0
1583,7921,1,1.0,6.0,106.7232,391.10558726399995,29.0,22.0,7.0,5.0,3.0,3.8892000000000015,90.76,29.0,19.0,20.0,4.0,0.0,42.0
1584,7926,1,0.0,3.0,110.19800000000004,391.115461416,28.0,22.0,6.0,4.0,5.0,3.9657000000000027,36.440000000000005,28.0,18.0,22.0,4.0,0.0,36.0
1585,7931,1,1.0,6.0,103.31020000000008,391.23901443399996,26.0,18.0,8.0,1.0,10.0,3.7263000000000033,91.06,26.0,0.0,50.0,2.0,0.0,0.0
1586,7936,1,1.0,8.0,73.59260000000003,392.07527322799996,25.0,13.0,12.0,3.0,2.0,0.6422999999999996,100.52000000000001,25.0,0.0,50.0,4.0,0.0,0.0
1587,7941,1,2.0,5.0,101.05530000000005,392.14059286799994,27.0,19.0,8.0,2.0,8.0,2.2853,95.94000000000001,27.0,12.0,26.0,6.0,0.0,24.0
1588,7946,1,0.0,5.0,113.04400000000003,392.209992756,29.0,24.0,5.0,3.0,9.0,3.9889800000000033,54.72,29.0,12.0,34.0,2.0,2.0,24.0
1589,7951,1,0.0,3.0,117.31500000000008,392.27467167,27.0,23.0,4.0,1.0,6.0,6.578900000000008,35.53,27.0,0.0,46.0,8.0,0.0,0.0
1590,7956,1,0.0,7.0,108.73150000000005,393.12123732799995,29.0,22.0,7.0,4.0,2.0,3.857980000000003,99.61000000000001,29.0,18.0,16.0,6.0,0.0,42.0
1591,7961,1,1.0,6.0,104.42670000000007,393.215137712,28.0,21.0,7.0,1.0,9.0,3.602500000000002,90.92999999999999,28.0,6.0,38.0,6.0,0.0,12.0
1592,7966,1,1.0,5.0,104.86880000000005,393.13430054799994,27.0,20.0,7.0,3.0,4.0,4.306900000000005,68.23,27.0,10.0,34.0,2.0,0.0,22.0
1593,7971,0,0.0,6.0,62.482600000000026,393.99794942399996,23.0,9.0,14.0,1.0,5.0,2.6252000000000013,86.74000000000001,23.0,0.0,38.0,8.0,0.0,0.0
1594,7976,1,2.0,8.0,108.07490000000001,394.12771967599997,29.0,20.0,9.0,3.0,7.0,2.6542000000000003,127.48000000000002,29.0,16.0,22.0,6.0,0.0,34.0
1595,7981,1,1.0,7.0,109.68370000000002,394.175338564,29.0,20.0,9.0,4.0,4.0,2.3960999999999997,92.71000000000001,29.0,16.0,28.0,2.0,0.0,34.0
1596,7986,1,0.0,8.0,101.17200000000007,394.102099184,26.0,18.0,8.0,5.0,4.0,2.6698000000000013,43.400000000000006,26.0,10.0,40.0,0.0,0.0,20.0
1597,7991,1,0.0,4.0,113.97100000000007,394.199792478,26.0,21.0,5.0,1.0,7.0,6.414600000000006,35.53,26.0,6.0,36.0,4.0,0.0,12.0
1598,7996,1,1.0,2.0,118.14270000000005,394.217576672,28.0,25.0,3.0,5.0,5.0,5.8863000000000065,15.27,28.0,12.0,40.0,0.0,0.0,24.0
1599,8001,1,1.0,9.0,88.39960000000002,395.0764926279999,28.0,16.0,12.0,3.0,6.0,0.39709999999999984,142.76000000000002,28.0,12.0,28.0,8.0,0.0,24.0
1600,8006,1,1.0,4.0,111.48730000000003,395.209658408,29.0,24.0,5.0,3.0,5.0,3.635100000000002,66.84,29.0,12.0,34.0,4.0,0.0,24.0
1601,8011,1,0.0,2.0,124.24800000000002,395.224914548,30.0,28.0,2.0,5.0,4.0,7.269920000000007,12.47,30.0,18.0,30.0,2.0,0.0,36.0
1602,8016,1,0.0,6.0,102.80780000000003,395.107040244,26.0,18.0,8.0,3.0,3.0,3.049260000000002,72.27,26.0,12.0,26.0,6.0,0.0,24.0
1603,8021,1,4.0,7.0,96.88020000000004,396.21480336399986,28.0,21.0,7.0,6.0,2.0,0.08200000000000046,116.45000000000002,28.0,0.0,62.0,2.0,0.0,0.0
1604,8026,1,0.0,6.0,111.34850000000007,396.20490737599994,29.0,23.0,6.0,3.0,5.0,4.186840000000004,70.01,29.0,12.0,34.0,4.0,0.0,24.0
1605,8031,1,0.0,0.0,88.12200000000001,395.88196139999997,19.0,16.0,3.0,3.0,2.0,3.910700000000001,0.0,19.0,16.0,8.0,0.0,0.0,34.0
1606,8036,1,0.0,2.0,119.9860000000001,396.34235730599994,27.0,24.0,3.0,2.0,17.0,8.009300000000009,21.759999999999998,27.0,0.0,56.0,0.0,0.0,0.0
1607,8041,1,3.0,6.0,72.20640000000004,346.05825547999996,21.0,10.0,11.0,1.0,8.0,1.7022,131.75000000000003,21.0,0.0,36.0,6.0,0.0,0.0
1608,8046,1,2.0,10.0,68.96040000000002,397.0430285199099,23.0,11.0,12.0,0.0,8.0,-2.1671999999999967,175.16,23.0,0.0,32.0,8.0,0.0,0.0
1609,8051,0,0.0,1.0,130.71799999999996,397.183049736,31.0,30.0,1.0,5.0,4.0,8.058020000000006,12.89,31.0,30.0,10.0,0.0,0.0,60.0
1610,8056,1,1.0,3.0,105.79570000000004,397.02724863599997,27.0,21.0,6.0,4.0,4.0,4.971300000000003,59.160000000000004,27.0,15.0,20.0,8.0,0.0,32.0
1611,8061,1,1.0,3.0,113.55380000000008,398.14305606799996,30.0,25.0,5.0,4.0,6.0,5.118300000000005,55.120000000000005,30.0,23.0,16.0,4.0,0.0,46.0
1612,8066,1,0.0,6.0,103.74700000000006,398.172938552,29.0,23.0,6.0,5.0,4.0,3.564000000000002,55.38000000000001,29.0,12.0,42.0,0.0,0.0,24.0
1613,8071,1,1.0,4.0,118.29670000000004,398.19942807200005,30.0,26.0,4.0,3.0,8.0,5.082880000000005,62.12,30.0,18.0,24.0,2.0,2.0,36.0
1614,8076,1,1.0,4.0,114.60880000000006,398.19156581999994,28.0,24.0,4.0,4.0,5.0,5.508100000000006,38.69,28.0,12.0,38.0,0.0,0.0,24.0
1615,8081,1,0.0,9.0,98.3,397.764289064,18.0,9.0,9.0,4.0,0.0,7.421290000000001,0.0,18.0,5.0,24.0,8.0,0.0,10.0
1616,8086,1,3.0,6.0,102.34360000000001,399.100125024,28.0,18.0,10.0,2.0,7.0,0.95268,154.51,28.0,12.0,22.0,10.0,2.0,24.0
1617,8091,1,1.0,2.0,130.61980000000003,399.256214676,30.0,28.0,2.0,3.0,4.0,7.077720000000007,23.47,30.0,18.0,26.0,2.0,0.0,36.0
1618,8096,1,1.0,9.0,98.84510000000003,400.101898852,29.0,18.0,11.0,3.0,9.0,2.5829000000000004,138.85000000000002,29.0,17.0,24.0,4.0,0.0,34.0
1619,8101,1,0.0,2.0,123.74350000000003,400.15921667,29.0,26.0,3.0,4.0,7.0,5.658100000000006,26.3,29.0,22.0,16.0,2.0,0.0,46.0
1620,8106,0,0.0,4.0,116.66800000000003,400.16745924799994,30.0,26.0,4.0,3.0,7.0,4.8643000000000045,52.60000000000001,30.0,18.0,22.0,6.0,0.0,36.0
1621,8111,1,0.0,6.0,110.64900000000004,400.12792000799993,27.0,21.0,6.0,3.0,10.0,5.886400000000006,59.92,27.0,11.0,30.0,6.0,0.0,22.0
1622,8116,1,0.0,7.0,110.23450000000004,399.92124100399997,22.0,15.0,7.0,3.0,5.0,6.920100000000004,17.07,22.0,10.0,22.0,6.0,0.0,20.0
1623,8121,1,0.0,0.0,60.85400000000004,314.04812983608997,15.0,14.0,1.0,2.0,2.0,1.0391999999999997,0.0,15.0,6.0,18.0,2.0,0.0,12.0
1624,8126,1,1.0,4.0,98.61470000000003,402.10600242009,29.0,20.0,9.0,4.0,3.0,2.9513000000000007,67.97,29.0,19.0,18.0,4.0,0.0,42.0
1625,8131,1,2.0,4.0,111.81300000000006,401.126322708,30.0,24.0,6.0,4.0,8.0,4.593200000000004,88.62,30.0,21.0,18.0,4.0,0.0,44.0
1626,8136,1,1.0,2.0,122.32470000000006,401.181105634,29.0,25.0,4.0,3.0,6.0,4.307600000000003,38.33,29.0,18.0,22.0,4.0,0.0,36.0
1627,8141,1,0.0,1.0,92.57750000000004,402.0949733419999,25.0,19.0,6.0,3.0,4.0,4.785170000000004,68.93,25.0,0.0,32.0,6.0,6.0,0.0
1628,8146,1,0.0,2.0,117.92200000000007,402.205576072,30.0,24.0,6.0,5.0,4.0,2.742800000000001,65.34,30.0,12.0,34.0,8.0,0.0,24.0
1629,8151,1,1.0,5.0,109.56570000000004,402.19748396999995,28.0,21.0,7.0,2.0,8.0,4.703080000000004,80.58,28.0,6.0,40.0,4.0,2.0,12.0
1630,8156,1,0.0,3.0,117.30100000000009,402.2590216059999,28.0,24.0,4.0,4.0,3.0,6.051300000000007,27.69,28.0,6.0,50.0,0.0,0.0,12.0
1631,8161,1,1.0,5.0,90.33310000000002,401.989815484,26.0,15.0,11.0,2.0,4.0,5.260180000000001,91.32,26.0,12.0,24.0,4.0,2.0,24.0
1632,8166,1,1.0,4.0,116.50170000000003,403.17835828,30.0,25.0,5.0,3.0,9.0,4.101700000000003,64.63,30.0,18.0,24.0,4.0,0.0,36.0
1633,8171,1,1.0,3.0,121.73140000000005,403.19675569800006,29.0,25.0,4.0,4.0,4.0,4.407700000000003,44.480000000000004,29.0,18.0,28.0,0.0,0.0,36.0
1634,8176,1,1.0,4.0,84.94370000000004,404.05956150000003,28.0,17.0,11.0,3.0,3.0,4.656600000000001,72.05,28.0,13.0,26.0,4.0,0.0,30.0
1635,8181,1,5.0,11.0,99.0495,404.1331989799999,29.0,18.0,11.0,3.0,6.0,-1.6734999999999995,170.41,29.0,15.0,26.0,4.0,0.0,32.0
1636,8186,1,1.0,6.0,103.8193000000001,404.1835032359999,29.0,22.0,7.0,3.0,5.0,3.408000000000002,99.13000000000001,29.0,6.0,44.0,6.0,0.0,12.0
1637,8191,1,0.0,7.0,107.81750000000004,404.0752157399999,27.0,20.0,7.0,4.0,5.0,4.532200000000004,53.99000000000001,27.0,12.0,34.0,2.0,0.0,24.0
1638,8196,1,0.0,4.0,114.84480000000006,404.20213050399997,28.0,23.0,5.0,1.0,10.0,5.421100000000005,60.440000000000005,28.0,6.0,32.0,12.0,0.0,12.0
1639,8201,0,0.0,2.0,119.90000000000005,404.271530392,30.0,28.0,2.0,5.0,3.0,6.192300000000007,34.14,30.0,6.0,50.0,6.0,0.0,12.0
1640,8206,1,3.0,5.0,114.98990000000002,404.10400346399996,29.0,22.0,7.0,3.0,5.0,4.670100000000003,111.49999999999999,29.0,18.0,20.0,4.0,2.0,36.0
1641,8211,1,1.0,2.0,90.40650000000004,405.02594788,20.0,15.0,5.0,2.0,3.0,3.780820000000002,46.17,20.0,6.0,24.0,6.0,0.0,12.0
1642,8216,1,0.0,4.0,113.63100000000004,405.194008344,30.0,25.0,5.0,4.0,5.0,3.848100000000003,55.84,30.0,12.0,36.0,6.0,0.0,24.0
1643,8221,1,0.0,5.0,109.03800000000005,405.197149622,28.0,21.0,7.0,2.0,7.0,3.815400000000003,72.91,28.0,0.0,48.0,8.0,2.0,0.0
1644,8226,1,1.0,1.0,93.54570000000005,306.19647418808995,23.0,20.0,3.0,3.0,6.0,4.2584000000000035,32.56,23.0,17.0,16.0,0.0,0.0,34.0
1645,8231,1,0.0,5.0,98.76000000000005,405.05757021999995,25.0,19.0,6.0,2.0,5.0,4.481340000000004,65.49,25.0,12.0,24.0,4.0,0.0,24.0
1646,8236,1,0.0,5.0,117.91850000000002,406.123880184,29.0,24.0,5.0,3.0,7.0,5.674900000000005,44.760000000000005,29.0,17.0,22.0,6.0,0.0,34.0
1647,8241,1,1.0,3.0,129.30669999999998,406.20451345199996,31.0,28.0,3.0,4.0,8.0,6.655300000000007,33.62,31.0,24.0,18.0,2.0,0.0,48.0
1648,8246,1,2.0,4.0,113.02760000000008,406.30830982399993,29.0,25.0,4.0,4.0,4.0,4.566300000000006,66.76,29.0,0.0,62.0,2.0,0.0,0.0
1649,8251,1,0.0,2.0,93.67240000000005,406.125590204,25.0,20.0,5.0,3.0,4.0,-0.6798999999999962,37.38,25.0,6.0,34.0,6.0,0.0,12.0
1650,8256,1,3.0,7.0,101.28270000000003,407.115106392,28.0,18.0,10.0,3.0,5.0,1.7975999999999996,117.19999999999999,28.0,12.0,30.0,6.0,0.0,24.0
1651,8261,1,3.0,6.0,110.15580000000006,407.242021156,29.0,21.0,8.0,1.0,10.0,1.909200000000001,119.75,29.0,6.0,40.0,6.0,0.0,12.0
1652,8266,1,0.0,3.0,114.92680000000006,407.195041446,27.0,21.0,6.0,2.0,6.0,4.893820000000005,46.61,27.0,6.0,36.0,8.0,0.0,12.0
1653,8271,1,0.0,1.0,87.95500000000006,408.013999826,21.0,18.0,3.0,3.0,4.0,0.5973999999999999,13.14,21.0,17.0,10.0,0.0,0.0,34.0
1654,8276,0,0.0,1.0,101.28600000000003,408.040869672,21.0,19.0,2.0,3.0,7.0,5.708700000000005,0.0,21.0,12.0,22.0,0.0,0.0,24.0
1655,8281,1,0.0,6.0,110.47650000000003,408.15728848799995,30.0,24.0,6.0,3.0,7.0,3.4516000000000018,78.90000000000002,30.0,12.0,32.0,8.0,0.0,24.0
1656,8286,1,0.0,2.0,125.67099999999999,408.10064264000005,29.0,27.0,2.0,6.0,4.0,8.220500000000003,0.0,29.0,22.0,20.0,2.0,0.0,46.0
1657,8291,1,1.0,9.0,96.00180000000003,409.137281316,29.0,19.0,10.0,2.0,5.0,0.7522999999999995,128.67,29.0,6.0,40.0,8.0,0.0,12.0
1658,8296,1,2.0,7.0,107.30040000000004,409.221285712,29.0,20.0,9.0,1.0,9.0,1.9109000000000005,106.2,29.0,6.0,40.0,6.0,0.0,12.0
1659,8301,0,2.0,6.0,113.63250000000006,409.17790698,25.0,18.0,7.0,1.0,8.0,4.9538000000000055,58.56,25.0,0.0,48.0,2.0,0.0,0.0
1660,8306,1,0.0,0.0,94.12,289.101725416,23.0,23.0,0.0,3.0,0.0,3.8244500000000032,0.0,23.0,12.0,20.0,0.0,6.0,24.0
1661,8311,1,2.0,2.0,111.39560000000003,410.160597952,30.0,24.0,6.0,4.0,3.0,5.359020000000003,55.120000000000005,30.0,18.0,28.0,2.0,0.0,36.0
1662,8316,1,1.0,3.0,124.60750000000002,410.199428072,31.0,27.0,4.0,4.0,6.0,5.6387000000000045,52.900000000000006,31.0,18.0,26.0,6.0,0.0,36.0
1663,8321,1,2.0,3.0,127.00660000000008,410.28209507599996,30.0,27.0,3.0,1.0,11.0,7.273420000000007,57.53,30.0,6.0,38.0,10.0,0.0,12.0
1664,8326,1,0.0,0.0,118.47200000000001,410.075792662,27.0,24.0,3.0,4.0,4.0,1.731799999999999,0.0,27.0,24.0,8.0,0.0,0.0,48.0
1665,8331,1,5.0,10.0,106.1589,411.1542687719999,30.0,20.0,10.0,4.0,4.0,-0.43540000000000023,145.78000000000003,30.0,15.0,32.0,0.0,2.0,32.0
1666,8336,1,2.0,7.0,118.86640000000006,411.23827316800003,30.0,21.0,9.0,2.0,7.0,4.514780000000003,114.47000000000001,30.0,6.0,40.0,8.0,2.0,12.0
1667,8341,1,1.0,9.0,102.88960000000003,412.101898852,30.0,19.0,11.0,3.0,7.0,2.8374000000000015,146.69000000000003,30.0,17.0,24.0,6.0,0.0,34.0
1668,8346,1,0.0,8.0,105.98850000000003,412.1158175999999,30.0,22.0,8.0,3.0,6.0,3.149320000000002,97.36000000000001,30.0,12.0,32.0,8.0,0.0,24.0
1669,8351,1,1.0,7.0,99.02380000000008,412.20971798399995,29.0,21.0,8.0,5.0,6.0,3.382600000000002,100.52000000000001,29.0,0.0,60.0,4.0,0.0,0.0
1670,8356,0,1.0,5.0,111.45280000000005,412.2249741239999,30.0,25.0,5.0,5.0,4.0,3.666100000000003,72.83,30.0,0.0,58.0,10.0,0.0,0.0
1671,8361,1,0.0,6.0,107.1054,411.92124100399997,23.0,16.0,7.0,5.0,4.0,5.664000000000003,17.07,23.0,10.0,28.0,6.0,0.0,20.0
1672,8366,1,5.0,6.0,94.25800000000005,413.1004546399999,26.0,14.0,12.0,1.0,11.0,0.7874999999999992,156.98999999999998,26.0,6.0,36.0,4.0,0.0,12.0
1673,8371,1,0.0,2.0,110.88000000000007,412.0894050280001,23.0,20.0,3.0,2.0,12.0,8.702500000000002,0.0,23.0,10.0,28.0,0.0,0.0,20.0
1674,8376,1,1.0,4.0,111.70570000000001,414.08282654008997,28.0,21.0,7.0,3.0,5.0,3.7345000000000024,80.44,28.0,18.0,18.0,6.0,0.0,36.0
1675,8381,1,1.0,5.0,102.6497,411.971915012,25.0,16.0,9.0,3.0,5.0,5.362090000000001,55.2,25.0,17.0,16.0,4.0,0.0,34.0
1676,8386,1,2.0,12.0,94.5917,414.10528357799996,28.0,14.0,14.0,3.0,6.0,0.42820000000000014,200.23999999999998,28.0,9.0,30.0,8.0,0.0,20.0
1677,8391,1,0.0,9.0,105.95640000000006,414.2002159199999,29.0,19.0,10.0,2.0,3.0,1.5064,101.76000000000002,29.0,6.0,46.0,2.0,0.0,12.0
1678,8396,1,0.0,6.0,120.31400000000001,414.20557607199993,31.0,25.0,6.0,4.0,7.0,5.081900000000005,62.06,31.0,23.0,22.0,0.0,0.0,46.0
1679,8401,1,2.0,5.0,110.53850000000006,414.254998846,28.0,20.0,8.0,2.0,4.0,2.8832000000000004,88.10000000000001,28.0,0.0,54.0,4.0,0.0,0.0
1680,8406,1,1.0,3.0,131.10680000000008,414.30664049399996,29.0,25.0,4.0,2.0,8.0,6.510600000000008,28.4,29.0,9.0,38.0,2.0,0.0,20.0
1681,8411,1,0.0,1.0,115.64700000000009,414.1014541140001,25.0,22.0,3.0,2.0,7.0,5.070300000000005,9.23,25.0,12.0,24.0,4.0,0.0,24.0
1682,8416,1,0.0,4.0,120.34900000000005,415.21474378799996,31.0,27.0,4.0,6.0,1.0,5.713200000000007,60.17,31.0,10.0,42.0,8.0,0.0,22.0
1683,8421,1,0.0,3.0,126.74700000000006,415.251129296,31.0,28.0,3.0,5.0,3.0,5.879900000000006,29.540000000000003,31.0,12.0,42.0,4.0,0.0,24.0
1684,8426,1,1.0,4.0,97.86620000000003,415.079820364,28.0,19.0,9.0,2.0,4.0,5.816600000000003,64.63,28.0,12.0,30.0,4.0,0.0,24.0
1685,8431,1,2.0,6.0,102.38440000000004,415.10656157599993,27.0,18.0,9.0,2.0,7.0,3.857700000000003,93.30999999999999,27.0,5.0,38.0,8.0,0.0,10.0
1686,8436,1,0.0,10.0,105.3345,416.11544073999994,29.0,19.0,10.0,3.0,9.0,2.311,105.43,29.0,15.0,26.0,4.0,0.0,32.0
1687,8441,1,2.0,6.0,109.21260000000005,416.2198887439999,30.0,24.0,6.0,4.0,4.0,2.518500000000001,100.90000000000002,30.0,0.0,56.0,10.0,0.0,0.0
1688,8446,1,2.0,5.0,114.81360000000005,416.256274252,30.0,25.0,5.0,3.0,8.0,3.9825000000000044,83.83000000000001,30.0,6.0,48.0,4.0,0.0,12.0
1689,8451,1,2.0,4.0,109.56940000000007,416.21313403399995,29.0,22.0,7.0,9.0,2.0,2.4017,79.96000000000001,29.0,0.0,62.0,6.0,0.0,0.0
1690,8456,1,3.0,3.0,124.0384000000001,416.32904526799996,30.0,27.0,3.0,3.0,6.0,5.704700000000008,60.69,30.0,0.0,58.0,6.0,0.0,0.0
1691,8461,1,0.0,2.0,121.31700000000008,416.233361292,26.0,21.0,5.0,1.0,5.0,7.282400000000008,18.46,26.0,0.0,48.0,4.0,0.0,0.0
1692,8466,1,1.0,7.0,106.5579,417.0994563279999,29.0,19.0,10.0,3.0,7.0,2.473700000000001,120.53999999999999,29.0,15.0,22.0,8.0,0.0,32.0
1693,8471,0,6.0,9.0,62.14160000000004,318.06206777599994,20.0,9.0,11.0,1.0,6.0,-3.948399999999997,173.98,20.0,0.0,36.0,4.0,0.0,0.0
1694,8476,1,1.0,3.0,128.10770000000008,417.27801274,31.0,27.0,4.0,5.0,6.0,4.8221400000000045,35.58,31.0,12.0,44.0,2.0,0.0,24.0
1695,8481,1,0.0,5.0,109.66399999999999,417.026013052,27.0,20.0,7.0,3.0,5.0,3.595100000000003,53.24,27.0,12.0,26.0,8.0,0.0,24.0
1696,8486,1,1.0,5.0,108.45870000000002,417.05346338399994,28.0,21.0,7.0,3.0,4.0,4.3110000000000035,64.63,28.0,12.0,28.0,8.0,0.0,24.0
1697,8491,1,0.0,8.0,103.88000000000008,418.23151604799995,29.0,19.0,10.0,0.0,3.0,3.873800000000003,111.68000000000002,29.0,0.0,48.0,8.0,0.0,0.0
1698,8496,1,1.0,5.0,116.33070000000004,418.25800556800004,30.0,22.0,8.0,2.0,2.0,3.6200000000000028,83.46999999999998,30.0,6.0,44.0,6.0,0.0,12.0
1699,8501,1,0.0,4.0,119.9690000000001,418.30830982399993,30.0,26.0,4.0,3.0,7.0,6.208000000000007,44.760000000000005,30.0,0.0,58.0,6.0,0.0,0.0
1700,8506,1,0.0,0.0,101.90700000000005,418.09475343218,23.0,21.0,2.0,2.0,11.0,6.7065000000000055,0.0,23.0,0.0,44.0,0.0,0.0,0.0
1701,8511,1,0.0,3.0,110.524,420.019940812,26.0,22.0,4.0,4.0,4.0,5.597980000000004,36.15,26.0,17.0,18.0,4.0,2.0,34.0
1702,8516,1,0.0,5.0,113.34700000000004,419.1732729,31.0,25.0,6.0,4.0,7.0,3.442400000000002,80.75,31.0,12.0,36.0,8.0,0.0,24.0
1703,8521,1,0.0,1.0,133.68999999999994,419.23614792800004,32.0,29.0,3.0,5.0,4.0,6.616600000000007,18.84,32.0,22.0,24.0,2.0,0.0,46.0
1704,8526,1,0.0,3.0,122.82400000000007,419.28557070200003,29.0,24.0,5.0,2.0,9.0,5.891500000000007,38.769999999999996,29.0,0.0,52.0,8.0,0.0,0.0
1705,8531,1,0.0,7.0,107.09800000000004,420.190904118,31.0,23.0,7.0,3.0,9.0,3.008300000000001,80.29,30.0,12.0,38.0,4.0,0.0,24.0
