,index,Inhibition Observed,h_bond_donors,h_bond_acceptors,molar_refractivity,molecular_weight,n_atoms,n_carbons,n_heteroatoms,n_rings,n_rot_bonds,logp,tpsa,n_heavy_atoms,n_aromatic_atom,single_bond,double_bond,triple_bond,aromatic_bond
1435,7180,1,0.0,7.0,78.57180000000002,351.984207816,21.0,12.0,9.0,1.0,5.0,1.6980199999999999,86.74,21.0,6.0,22.0,8.0,0.0,12.0
1436,7185,1,1.0,6.0,95.65960000000003,353.10117058000003,26.0,18.0,8.0,3.0,5.0,3.421920000000002,106.97,26.0,15.0,18.0,6.0,0.0,32.0
1437,7190,1,0.0,5.0,90.23880000000003,353.08341234,25.0,18.0,7.0,4.0,0.0,2.916360000000002,103.30999999999999,25.0,6.0,32.0,8.0,4.0,12.0
1438,7195,1,1.0,2.0,111.91380000000002,353.17796435599996,27.0,25.0,2.0,3.0,7.0,4.519500000000005,32.59,27.0,18.0,18.0,2.0,2.0,36.0
1439,7200,1,2.0,3.0,64.21790000000001,351.90581638,16.0,9.0,7.0,2.0,3.0,1.6423999999999999,63.35,16.0,5.0,22.0,2.0,0.0,10.0
1440,7205,0,0.0,6.0,87.43900000000006,354.136111876,22.0,14.0,8.0,1.0,10.0,4.955000000000005,71.06000000000002,22.0,0.0,38.0,6.0,0.0,0.0
1441,7210,1,1.0,4.0,97.03280000000004,354.14672380400003,26.0,21.0,5.0,3.0,6.0,4.451400000000003,72.83,26.0,12.0,28.0,4.0,0.0,24.0
1442,7215,1,0.0,2.0,98.14880000000004,354.074821816,24.0,20.0,4.0,3.0,4.0,4.636840000000004,34.14,24.0,18.0,12.0,4.0,0.0,36.0
1443,7220,1,1.0,2.0,109.01080000000009,354.20150673,25.0,22.0,3.0,2.0,8.0,3.890100000000003,29.46,25.0,12.0,26.0,2.0,0.0,24.0
1444,7225,1,0.0,7.0,70.68500000000004,354.031415048,20.0,12.0,8.0,1.0,8.0,1.6786,80.29,20.0,0.0,36.0,4.0,0.0,0.0
1445,7230,1,0.0,4.0,90.37300000000003,353.98842060399994,22.0,16.0,6.0,3.0,3.0,4.823120000000002,39.44,22.0,12.0,20.0,4.0,0.0,24.0
1446,7235,1,0.0,4.0,107.82300000000002,355.168462292,27.0,23.0,4.0,4.0,4.0,4.896080000000004,49.15,27.0,18.0,22.0,0.0,2.0,36.0
1447,7240,1,2.0,4.0,108.40540000000004,355.262362676,26.0,22.0,4.0,3.0,8.0,6.521900000000006,53.49,26.0,6.0,40.0,4.0,0.0,12.0
1448,7245,1,1.0,3.0,87.57380000000005,356.10638496817995,23.0,19.0,4.0,2.0,7.0,3.0611000000000015,46.53,23.0,0.0,40.0,4.0,0.0,0.0
1449,7250,1,4.0,8.0,88.40720000000003,356.1361897819999,24.0,13.0,11.0,3.0,8.0,0.7706999999999999,148.40999999999997,24.0,9.0,30.0,2.0,0.0,20.0
1450,7255,1,0.0,6.0,94.05550000000007,356.1259883599999,26.0,20.0,6.0,4.0,4.0,3.3538000000000023,63.22000000000001,26.0,12.0,32.0,2.0,0.0,24.0
1451,7260,1,2.0,4.0,94.36220000000003,356.17360724799994,26.0,20.0,6.0,2.0,5.0,-1.5443999999999969,135.54,26.0,12.0,18.0,8.0,0.0,24.0
1452,7265,1,1.0,7.0,87.40070000000006,356.140592868,24.0,16.0,8.0,3.0,4.0,1.9918999999999991,78.91000000000001,24.0,5.0,40.0,2.0,0.0,10.0
1453,7270,1,2.0,6.0,91.40960000000004,356.1655151459999,24.0,17.0,7.0,2.0,4.0,1.9469999999999996,85.22000000000001,24.0,0.0,44.0,6.0,0.0,0.0
1454,7275,1,0.0,3.0,88.95300000000003,356.044333162,20.0,15.0,5.0,1.0,4.0,3.8362000000000025,27.69,20.0,6.0,26.0,0.0,2.0,12.0
1455,7280,0,0.0,2.0,112.93600000000006,357.22049786400004,27.0,24.0,3.0,2.0,4.0,5.7057000000000055,27.96,27.0,12.0,26.0,2.0,4.0,24.0
1456,7285,1,0.0,0.0,101.92000000000002,355.992633392,23.0,20.0,3.0,4.0,1.0,7.620200000000003,0.0,23.0,20.0,8.0,0.0,0.0,44.0
1457,7290,1,0.0,2.0,75.21000000000002,358.059106734,21.0,11.0,10.0,1.0,4.0,5.713100000000003,18.46,21.0,6.0,28.0,0.0,0.0,12.0
1458,7295,1,2.0,6.0,95.19960000000003,358.14163842399995,26.0,20.0,6.0,4.0,7.0,2.664600000000001,83.98,26.0,12.0,34.0,0.0,0.0,24.0
1459,7300,1,0.0,5.0,101.28000000000007,358.1780239319999,26.0,21.0,5.0,3.0,5.0,4.275400000000003,46.150000000000006,26.0,12.0,32.0,0.0,0.0,24.0
1460,7305,0,0.0,3.0,97.84180000000005,358.160265692,25.0,21.0,4.0,4.0,2.0,4.190500000000004,51.21,25.0,6.0,36.0,8.0,0.0,12.0
1461,7310,1,0.0,4.0,102.71200000000007,358.253936226,24.0,19.0,5.0,0.0,8.0,4.947300000000005,44.760000000000005,24.0,0.0,42.0,4.0,0.0,0.0
1462,7315,1,1.0,4.0,83.17430000000003,358.041585808,21.0,15.0,6.0,1.0,10.0,3.0923000000000016,64.99000000000001,21.0,6.0,26.0,4.0,0.0,12.0
1463,7320,1,2.0,6.0,99.60540000000003,359.101839276,27.0,19.0,8.0,4.0,3.0,2.09698,124.51999999999998,27.0,20.0,10.0,4.0,2.0,44.0
1464,7325,1,0.0,4.0,100.73200000000006,359.209658408,26.0,21.0,5.0,2.0,4.0,3.972400000000003,55.84,26.0,6.0,36.0,6.0,0.0,12.0
1465,7330,1,1.0,3.0,102.69580000000008,359.246043916,26.0,22.0,4.0,3.0,7.0,4.753400000000005,49.77,26.0,6.0,42.0,2.0,0.0,12.0
1466,7335,1,0.0,4.0,68.74480000000004,359.989228024,16.0,10.0,6.0,2.0,2.0,2.4206000000000003,52.60000000000001,16.0,0.0,30.0,4.0,0.0,0.0
1467,7340,1,3.0,4.0,102.90690000000002,360.13615911999995,27.0,23.0,4.0,4.0,4.0,3.7250000000000028,77.76,27.0,18.0,22.0,2.0,0.0,36.0
1468,7345,1,0.0,5.0,95.54900000000006,360.19367399600003,26.0,21.0,5.0,4.0,3.0,3.2500000000000018,53.99000000000001,26.0,6.0,44.0,2.0,0.0,12.0
1469,7350,1,1.0,4.0,98.22280000000006,360.23005950399994,26.0,22.0,4.0,4.0,2.0,3.6684000000000028,63.60000000000001,26.0,0.0,52.0,6.0,0.0,0.0
1470,7355,1,0.0,3.0,105.06400000000008,360.2515982,23.0,18.0,5.0,0.0,8.0,5.623700000000006,35.53,23.0,0.0,42.0,2.0,0.0,0.0
1471,7360,1,0.0,3.0,100.58200000000008,360.243122724,24.0,20.0,4.0,1.0,13.0,5.873000000000006,35.53,24.0,0.0,46.0,2.0,0.0,0.0
1472,7365,1,1.0,9.0,99.0327,361.12872272,27.0,18.0,9.0,5.0,4.0,3.023200000000001,95.30000000000001,27.0,23.0,12.0,0.0,0.0,50.0
1473,7370,1,0.0,1.0,109.64550000000004,361.159551018,26.0,23.0,3.0,4.0,4.0,5.538900000000005,20.310000000000002,26.0,12.0,26.0,8.0,0.0,24.0
1474,7375,1,1.0,1.0,116.01070000000003,361.19593652599997,26.0,24.0,2.0,3.0,8.0,5.248700000000004,12.03,26.0,18.0,20.0,0.0,0.0,36.0
1475,7380,1,1.0,3.0,74.23680000000003,362.04472721608994,23.0,16.0,7.0,0.0,8.0,1.51104,106.23000000000002,23.0,0.0,26.0,2.0,8.0,0.0
1476,7385,1,0.0,8.0,84.09750000000004,362.100167536,26.0,18.0,8.0,4.0,5.0,0.6253999999999988,103.96000000000001,26.0,6.0,40.0,6.0,0.0,12.0
1477,7390,1,0.0,0.0,101.80500000000006,362.13545316018,22.0,19.0,3.0,2.0,2.0,5.345280000000006,0.0,22.0,0.0,38.0,2.0,0.0,0.0
1478,7395,1,0.0,0.0,59.95500000000004,365.890414476,12.0,9.0,3.0,1.0,0.0,2.792700000000001,0.0,12.0,0.0,24.0,0.0,0.0,0.0
1479,7400,1,2.0,5.0,93.46630000000006,363.0776582639999,25.0,17.0,8.0,2.0,7.0,2.6024000000000003,101.93,25.0,12.0,20.0,8.0,0.0,24.0
1480,7405,1,1.0,5.0,97.76980000000006,363.092914404,26.0,21.0,5.0,4.0,3.0,4.328680000000004,62.48,26.0,17.0,22.0,0.0,2.0,34.0
1481,7410,1,0.0,2.0,75.74600000000002,361.985497324,21.0,13.0,8.0,2.0,6.0,5.038100000000002,18.46,21.0,6.0,32.0,0.0,0.0,12.0
1482,7415,1,0.0,4.0,82.13900000000005,364.186144004,25.0,18.0,7.0,5.0,3.0,4.581000000000005,36.92,25.0,0.0,56.0,0.0,0.0,0.0
1483,7420,1,1.0,4.0,107.24070000000003,364.178692628,27.0,22.0,5.0,3.0,5.0,5.203300000000005,60.45,27.0,16.0,22.0,2.0,0.0,34.0
1484,7425,1,0.0,5.0,96.31500000000007,364.2249741239999,26.0,21.0,5.0,3.0,6.0,3.9696000000000033,69.67,26.0,0.0,50.0,6.0,0.0,0.0
1485,7430,1,0.0,6.0,83.76720000000005,364.049584944,23.0,13.0,10.0,1.0,7.0,2.210400000000001,106.82,23.0,6.0,26.0,8.0,0.0,12.0
1486,7435,1,0.0,2.0,99.82600000000005,364.099685304,24.0,20.0,4.0,2.0,5.0,6.247200000000005,26.3,24.0,12.0,24.0,2.0,0.0,24.0
1487,7440,1,2.0,8.0,91.35650000000004,365.15868545599994,26.0,17.0,9.0,3.0,5.0,0.5561999999999994,111.91000000000001,26.0,6.0,38.0,6.0,0.0,12.0
1488,7445,1,0.0,5.0,94.51740000000005,365.075550088,24.0,17.0,7.0,3.0,4.0,2.2321,71.52000000000001,24.0,6.0,32.0,8.0,0.0,12.0
1489,7450,1,2.0,5.0,101.16240000000002,365.150619308,25.0,18.0,7.0,2.0,8.0,3.3150200000000014,76.12,25.0,12.0,24.0,4.0,0.0,24.0
1490,7455,1,1.0,6.0,95.12080000000002,366.110338296,27.0,21.0,6.0,4.0,5.0,2.1372999999999998,85.36000000000001,27.0,12.0,30.0,6.0,0.0,24.0
1491,7460,1,0.0,1.0,105.94000000000004,366.179521828,27.0,24.0,3.0,3.0,2.0,6.457000000000005,17.07,27.0,12.0,28.0,6.0,0.0,24.0
1492,7465,1,0.0,3.0,109.06100000000005,366.21949481999997,27.0,24.0,3.0,2.0,9.0,4.824500000000005,27.69,27.0,6.0,38.0,2.0,4.0,12.0
1493,7470,0,0.0,2.0,44.69800000000002,225.985264772,12.0,8.0,4.0,1.0,3.0,1.9604000000000001,18.46,12.0,0.0,20.0,4.0,0.0,0.0
1494,7475,1,3.0,5.0,74.67800000000003,294.067427928,20.0,13.0,7.0,2.0,6.0,1.3415999999999995,113.51,20.0,9.0,18.0,4.0,0.0,20.0
1495,7480,1,0.0,5.0,97.58500000000004,367.153206152,27.0,20.0,7.0,4.0,7.0,3.5912000000000024,85.68,27.0,12.0,32.0,4.0,0.0,24.0
1496,7485,1,0.0,2.0,84.20400000000005,368.06685457000003,17.0,13.0,4.0,1.0,3.0,4.504500000000005,18.46,17.0,0.0,32.0,2.0,0.0,0.0
1497,7490,1,0.0,2.0,51.36500000000001,367.937153856,17.0,10.0,7.0,2.0,3.0,-0.45021000000000044,18.46,17.0,6.0,20.0,0.0,0.0,12.0
1498,7495,1,0.0,4.0,108.18350000000004,368.10485899199995,28.0,24.0,4.0,5.0,2.0,5.1383000000000045,52.60000000000001,28.0,20.0,16.0,4.0,0.0,44.0
1499,7500,1,1.0,5.0,113.92170000000002,368.16371125999996,28.0,23.0,5.0,4.0,5.0,5.059820000000005,59.400000000000006,28.0,22.0,14.0,2.0,0.0,46.0
1500,7505,1,0.0,3.0,108.24000000000005,368.23514488399996,27.0,24.0,3.0,3.0,5.0,5.561100000000006,35.53,27.0,6.0,40.0,6.0,0.0,12.0
1501,7510,1,3.0,4.0,101.06460000000004,368.10400346399996,26.0,19.0,7.0,4.0,2.0,3.815920000000001,86.88,26.0,15.0,22.0,4.0,0.0,32.0
1502,7515,1,1.0,3.0,87.00370000000004,368.0735546320001,22.0,16.0,6.0,3.0,1.0,3.392800000000002,62.4,22.0,6.0,32.0,4.0,0.0,12.0
1503,7520,1,1.0,8.0,89.07480000000004,369.08822294799995,25.0,16.0,9.0,2.0,8.0,1.1784999999999999,102.37000000000002,25.0,0.0,40.0,12.0,0.0,0.0
1504,7525,1,2.0,6.0,101.67820000000003,369.16885621599994,27.0,20.0,7.0,3.0,6.0,1.8565,97.38000000000001,27.0,12.0,30.0,4.0,0.0,24.0
1505,7530,1,1.0,2.0,116.90080000000009,369.212635612,26.0,23.0,3.0,2.0,6.0,5.5037000000000065,23.47,26.0,10.0,28.0,4.0,0.0,22.0
1506,7535,1,0.0,0.0,85.41200000000003,367.92315117800007,17.0,14.0,3.0,2.0,3.0,3.534500000000002,0.0,17.0,12.0,12.0,0.0,0.0,24.0
1507,7540,1,1.0,3.0,98.80570000000006,369.13746778,24.0,18.0,6.0,3.0,4.0,2.8206000000000007,35.580000000000005,24.0,6.0,38.0,2.0,0.0,12.0
1508,7545,1,0.0,4.0,103.39400000000002,370.12050905599995,28.0,24.0,4.0,4.0,0.0,2.2325999999999997,36.92,28.0,6.0,40.0,2.0,8.0,12.0
1509,7550,1,2.0,7.0,84.50000000000003,369.9864178,23.0,12.0,11.0,3.0,5.0,0.8631,118.12,23.0,15.0,10.0,8.0,0.0,32.0
1510,7555,0,1.0,4.0,99.59230000000007,370.19756422200004,25.0,19.0,6.0,1.0,7.0,4.622900000000005,55.76,25.0,6.0,36.0,2.0,0.0,12.0
1511,7560,1,0.0,5.0,77.13900000000001,370.9654557999999,19.0,13.0,6.0,2.0,2.0,2.4126000000000003,65.49,19.0,10.0,14.0,4.0,0.0,22.0
1512,7565,1,1.0,9.0,97.3097,371.10521040400005,26.0,17.0,9.0,4.0,5.0,2.7139000000000006,83.32000000000001,26.0,17.0,24.0,0.0,0.0,34.0
1513,7570,1,1.0,4.0,103.08380000000004,371.209658408,27.0,22.0,5.0,3.0,7.0,3.8541000000000025,66.84,27.0,6.0,40.0,6.0,0.0,12.0
1514,7575,1,0.0,3.0,111.70000000000007,371.28242942400004,27.0,24.0,3.0,3.0,7.0,6.420900000000008,30.82,27.0,6.0,44.0,2.0,0.0,12.0
1515,7580,1,2.0,3.0,84.06840000000003,372.044709164,19.0,13.0,6.0,2.0,2.0,3.1095000000000015,70.67,19.0,9.0,18.0,2.0,0.0,20.0
1516,7585,1,1.0,6.0,95.34630000000007,372.12090297999987,27.0,20.0,7.0,3.0,7.0,3.3591000000000015,91.29,27.0,12.0,30.0,4.0,0.0,24.0
1517,7590,0,2.0,6.0,102.37910000000004,372.15728848799995,27.0,21.0,6.0,3.0,5.0,4.109000000000005,96.97000000000001,27.0,10.0,30.0,6.0,0.0,22.0
1518,7595,1,1.0,5.0,105.19270000000007,372.241292884,27.0,22.0,5.0,3.0,5.0,2.7875000000000005,58.64000000000001,27.0,6.0,42.0,4.0,0.0,12.0
1519,7600,1,1.0,4.0,105.97480000000003,372.121772008,25.0,21.0,4.0,3.0,6.0,5.407400000000005,37.3,25.0,12.0,28.0,2.0,0.0,24.0
1520,7605,1,1.0,4.0,104.00280000000001,372.01578271600005,24.0,18.0,6.0,4.0,2.0,4.511200000000003,35.83,24.0,12.0,24.0,6.0,0.0,24.0
1521,7610,1,0.0,6.0,86.34400000000004,373.11370733599995,26.0,17.0,9.0,2.0,6.0,3.2486000000000015,66.35000000000001,26.0,6.0,36.0,6.0,0.0,12.0
1522,7615,1,0.0,5.0,98.43500000000006,373.16893646799997,27.0,21.0,6.0,3.0,5.0,4.286900000000004,48.0,27.0,12.0,32.0,2.0,0.0,24.0
1523,7620,1,2.0,2.0,113.32100000000003,373.204179104,28.0,25.0,3.0,3.0,6.0,5.206660000000006,49.33,28.0,18.0,22.0,2.0,0.0,36.0
1524,7625,1,1.0,4.0,79.83670000000002,374.04899681599994,26.0,16.0,10.0,2.0,4.0,3.7699000000000007,59.06,26.0,10.0,26.0,4.0,2.0,22.0
1525,7630,1,1.0,7.0,106.7664,374.180958512,28.0,21.0,7.0,4.0,7.0,3.182200000000001,88.08,28.0,21.0,18.0,0.0,0.0,44.0
1526,7635,1,1.0,5.0,101.16070000000006,374.22055744,27.0,21.0,6.0,4.0,3.0,3.0565000000000007,60.03,27.0,6.0,46.0,2.0,0.0,12.0
1527,7640,1,3.0,4.0,101.81610000000003,374.133195416,25.0,19.0,6.0,3.0,4.0,-0.828799999999998,50.39,25.0,11.0,24.0,6.0,0.0,22.0
1528,7645,1,0.0,5.0,108.20300000000003,375.147058152,28.0,23.0,5.0,4.0,6.0,4.9870000000000045,57.650000000000006,28.0,16.0,24.0,4.0,0.0,34.0
1529,7650,1,0.0,1.0,116.29740000000007,375.25958580400004,26.0,23.0,3.0,1.0,15.0,7.345720000000008,29.43,26.0,6.0,34.0,6.0,0.0,12.0
1530,7655,1,2.0,7.0,96.91780000000003,375.0687365880001,23.0,14.0,9.0,2.0,6.0,3.088300000000001,89.22999999999999,23.0,6.0,32.0,4.0,0.0,12.0
1531,7660,1,0.0,2.0,115.83900000000008,376.27975704999994,26.0,23.0,3.0,1.0,9.0,6.280400000000007,18.46,26.0,0.0,46.0,4.0,2.0,0.0
1532,7665,1,4.0,10.0,83.43430000000002,377.10260879200007,26.0,12.0,13.0,3.0,6.0,-0.4351000000000002,175.07,25.0,9.0,34.0,2.0,0.0,20.0
1533,7670,1,0.0,7.0,90.38500000000005,377.147452076,27.0,19.0,8.0,4.0,4.0,2.436400000000001,95.28000000000002,27.0,5.0,44.0,6.0,0.0,10.0
1534,7675,1,1.0,5.0,98.61950000000004,377.129693836,26.0,19.0,7.0,2.0,8.0,2.4563200000000007,81.69999999999999,26.0,12.0,24.0,6.0,0.0,24.0
1535,7680,1,1.0,6.0,93.55340000000002,377.08549418800004,26.0,17.0,9.0,4.0,5.0,3.3847000000000014,78.85,26.0,15.0,24.0,2.0,0.0,32.0
1536,7685,1,2.0,6.0,86.38420000000004,378.086112684,25.0,15.0,10.0,2.0,6.0,2.9137000000000004,80.15,25.0,6.0,36.0,4.0,0.0,12.0
1537,7690,1,3.0,6.0,96.64770000000006,378.17908655199994,27.0,19.0,8.0,3.0,6.0,0.8257999999999993,106.12,27.0,6.0,42.0,4.0,0.0,12.0
1538,7695,1,0.0,0.0,45.69300000000002,142.065674256,11.0,10.0,1.0,2.0,1.0,2.1592000000000002,14.100000000000001,11.0,6.0,8.0,4.0,0.0,12.0
1539,7700,1,3.0,5.0,106.18200000000007,378.288243076,27.0,22.0,5.0,4.0,4.0,3.0822000000000016,88.07000000000001,27.0,0.0,58.0,2.0,0.0,0.0
1540,7705,1,1.0,8.0,89.02630000000005,379.12671663199995,27.0,18.0,9.0,4.0,2.0,0.8950999999999993,103.76,27.0,6.0,44.0,4.0,0.0,12.0
1541,7710,1,0.0,5.0,105.77750000000006,379.17835828,28.0,23.0,5.0,4.0,4.0,3.5347000000000017,55.84,28.0,12.0,34.0,4.0,0.0,24.0
1542,7715,1,0.0,4.0,109.72500000000004,379.214743788,28.0,24.0,4.0,4.0,7.0,4.165500000000003,30.93,28.0,12.0,36.0,2.0,0.0,24.0
1543,7720,1,1.0,5.0,101.9832,379.072368988,27.0,20.0,7.0,4.0,5.0,4.707500000000002,77.25,27.0,21.0,14.0,2.0,0.0,44.0
1544,7725,1,0.0,3.0,101.62500000000007,343.25112929600004,25.0,22.0,3.0,3.0,6.0,4.769700000000005,29.54,25.0,6.0,40.0,2.0,0.0,12.0
1545,7730,1,6.0,8.0,78.57180000000001,342.0950821559999,24.0,15.0,9.0,2.0,5.0,-1.3658000000000003,156.91,24.0,6.0,34.0,4.0,0.0,12.0
1546,7735,1,2.0,6.0,108.04180000000002,380.10554475199996,27.0,18.0,9.0,3.0,5.0,2.875300000000001,97.38,27.0,17.0,18.0,6.0,0.0,34.0
1547,7740,1,0.0,4.0,110.42300000000006,380.19875937599994,28.0,24.0,4.0,3.0,4.0,4.959560000000005,52.60000000000001,28.0,10.0,34.0,6.0,0.0,20.0
1548,7745,1,1.0,3.0,113.79280000000007,380.2205279219999,25.0,21.0,4.0,1.0,10.0,6.866200000000008,29.46,25.0,5.0,36.0,4.0,0.0,10.0
1549,7750,1,1.0,5.0,84.1114,379.98770730800004,23.0,13.0,10.0,2.0,3.0,4.763780000000001,67.63,23.0,11.0,24.0,0.0,2.0,22.0
1550,7755,1,1.0,5.0,109.84170000000005,381.194008344,28.0,23.0,5.0,2.0,7.0,4.3011000000000035,72.47,28.0,6.0,34.0,12.0,0.0,12.0
1551,7760,1,1.0,7.0,86.83850000000002,380.98950772399996,22.0,13.0,9.0,3.0,3.0,2.2729,89.77000000000001,22.0,15.0,12.0,4.0,0.0,32.0
1552,7765,1,2.0,6.0,105.76950000000004,382.189257312,28.0,22.0,6.0,4.0,7.0,2.1220999999999988,72.31000000000002,28.0,12.0,36.0,2.0,0.0,24.0
1553,7770,1,1.0,3.0,108.78880000000005,382.22564281999996,28.0,23.0,5.0,4.0,4.0,3.975600000000004,60.85000000000001,28.0,6.0,44.0,6.0,0.0,12.0
1554,7775,1,0.0,3.0,112.80500000000008,382.23594813599993,25.0,20.0,5.0,1.0,6.0,6.601000000000008,27.69,25.0,6.0,38.0,0.0,0.0,12.0
1555,7780,1,1.0,7.0,99.27650000000006,383.111735264,28.0,19.0,9.0,3.0,5.0,3.7257000000000025,124.60999999999999,28.0,12.0,28.0,8.0,0.0,24.0
1556,7785,1,0.0,6.0,112.14,383.174610292,29.0,23.0,6.0,4.0,7.0,3.7676000000000025,65.19,29.0,23.0,16.0,2.0,0.0,46.0
1557,7790,1,1.0,4.0,112.88770000000005,383.246043916,28.0,24.0,4.0,2.0,11.0,4.900400000000005,47.56,28.0,12.0,32.0,2.0,0.0,24.0
1558,7795,1,0.0,3.0,63.502300000000034,245.02778872791,17.0,13.0,4.0,2.0,3.0,2.1555999999999997,57.2,17.0,12.0,8.0,4.0,0.0,24.0
1559,7800,1,4.0,8.0,97.66320000000003,384.1674899099999,26.0,15.0,11.0,3.0,8.0,1.5524999999999993,148.40999999999997,26.0,9.0,34.0,2.0,0.0,20.0
1560,7805,1,0.0,2.0,114.11350000000003,384.163791512,29.0,25.0,4.0,4.0,4.0,5.621520000000005,33.2,29.0,22.0,16.0,2.0,0.0,46.0
1561,7810,1,0.0,4.0,111.6150000000001,384.32395988799993,27.0,23.0,4.0,0.0,18.0,6.456100000000007,52.60000000000001,27.0,0.0,48.0,4.0,0.0,0.0
1562,7815,1,1.0,2.0,89.16970000000005,385.05387687999996,20.0,16.0,4.0,3.0,1.0,3.9143200000000027,38.33,20.0,6.0,30.0,2.0,0.0,12.0
1563,7820,1,1.0,5.0,111.3927,385.19026035600007,29.0,23.0,6.0,4.0,7.0,2.740680000000001,73.95,29.0,17.0,26.0,2.0,2.0,34.0
1564,7825,1,0.0,1.0,101.70150000000004,386.05119219818,25.0,22.0,3.0,4.0,3.0,4.3822000000000045,17.07,25.0,12.0,26.0,2.0,0.0,24.0
1565,7830,1,1.0,6.0,108.20370000000001,386.12799444800004,30.0,24.0,6.0,3.0,2.0,3.9171000000000022,130.98,30.0,12.0,26.0,4.0,10.0,24.0
1566,7835,1,0.0,4.0,115.12500000000006,386.24704696000003,29.0,25.0,4.0,1.0,12.0,4.935820000000004,95.16,29.0,6.0,34.0,4.0,8.0,12.0
1567,7840,1,0.0,3.0,112.78500000000007,386.267248264,25.0,20.0,5.0,1.0,7.0,6.686500000000008,27.69,25.0,0.0,48.0,2.0,0.0,0.0
1568,7845,1,0.0,8.0,100.51440000000005,387.15426877199997,28.0,18.0,10.0,4.0,4.0,0.8059000000000001,110.81,28.0,10.0,34.0,6.0,0.0,22.0
1569,7850,1,0.0,2.0,122.30850000000002,387.175201082,28.0,25.0,3.0,3.0,7.0,6.046220000000007,29.43,28.0,18.0,18.0,6.0,0.0,36.0
1570,7855,1,0.0,5.0,113.88300000000008,387.288577424,28.0,23.0,5.0,3.0,9.0,5.1714000000000055,37.3,28.0,6.0,46.0,2.0,0.0,12.0
1571,7860,1,1.0,4.0,83.60570000000004,388.028390404,20.0,14.0,6.0,1.0,4.0,3.0663800000000014,71.35,20.0,6.0,24.0,2.0,2.0,12.0
1572,7865,1,1.0,8.0,99.04430000000005,388.1158175999999,28.0,20.0,8.0,3.0,9.0,2.9824000000000015,92.68000000000002,28.0,12.0,32.0,4.0,0.0,24.0
1573,7870,1,2.0,9.0,96.9888,388.02999686400005,26.0,16.0,10.0,3.0,3.0,-0.990919999999998,141.20000000000002,26.0,10.0,22.0,12.0,2.0,20.0
1574,7875,1,2.0,3.0,111.69060000000006,388.29774513999996,28.0,25.0,3.0,4.0,3.0,4.904000000000005,57.53,28.0,0.0,58.0,4.0,0.0,0.0
1575,7880,1,1.0,5.0,92.19380000000004,387.994635616,24.0,18.0,6.0,3.0,2.0,3.178300000000002,84.58,24.0,10.0,20.0,10.0,0.0,22.0
1576,7885,1,1.0,6.0,89.24270000000004,389.090863716,26.0,17.0,9.0,2.0,5.0,3.651500000000002,64.63,26.0,5.0,36.0,8.0,0.0,10.0
1577,7890,1,3.0,7.0,96.73520000000005,389.21620033199997,27.0,17.0,10.0,0.0,9.0,-0.2116999999999971,134.27,27.0,0.0,44.0,8.0,0.0,0.0
1578,7895,1,1.0,7.0,101.0527,389.017179684,25.0,16.0,9.0,3.0,6.0,3.4959000000000016,80.13,25.0,17.0,16.0,4.0,0.0,34.0
1579,7900,1,5.0,7.0,100.21350000000005,390.16785317199987,28.0,21.0,7.0,3.0,4.0,0.5234199999999991,135.29000000000002,28.0,6.0,42.0,6.0,0.0,12.0
1580,7905,0,0.0,6.0,100.23900000000006,390.2042386799999,28.0,22.0,6.0,4.0,5.0,2.982000000000002,82.19999999999999,28.0,0.0,54.0,8.0,0.0,0.0
1581,7910,1,0.0,2.0,115.47190000000005,390.178237862,26.0,22.0,4.0,2.0,10.0,5.7255000000000065,34.14,26.0,12.0,26.0,4.0,0.0,24.0
1582,7915,1,0.0,2.0,96.98700000000004,390.09429007600005,24.0,19.0,5.0,3.0,4.0,3.7139000000000033,40.620000000000005,24.0,6.0,34.0,6.0,0.0,12.0
1583,7920,1,0.0,2.0,80.39700000000005,278.12878855209,21.0,17.0,4.0,3.0,3.0,3.471280000000002,48.46,21.0,12.0,18.0,2.0,2.0,24.0
1584,7925,1,2.0,4.0,112.29250000000003,391.17835828,29.0,24.0,5.0,3.0,9.0,3.8812000000000024,67.79,29.0,18.0,24.0,2.0,0.0,36.0
1585,7930,1,1.0,4.0,108.74580000000007,391.18172940799997,27.0,21.0,6.0,2.0,7.0,5.2389000000000046,66.84,27.0,6.0,38.0,6.0,0.0,12.0
1586,7935,1,1.0,4.0,98.06070000000005,391.07830566399997,24.0,19.0,5.0,2.0,7.0,4.412700000000004,47.56,24.0,12.0,24.0,2.0,0.0,24.0
1587,7940,1,1.0,5.0,109.71680000000003,392.162373868,29.0,24.0,5.0,3.0,9.0,3.9210000000000025,64.99000000000001,29.0,18.0,24.0,2.0,0.0,36.0
1588,7945,1,3.0,6.0,103.09240000000005,392.2198887439999,28.0,22.0,6.0,3.0,3.0,1.7761,104.06000000000002,28.0,0.0,52.0,8.0,0.0,0.0
1589,7950,1,2.0,4.0,115.0816000000001,392.29265975999994,28.0,24.0,4.0,1.0,7.0,6.162300000000009,66.76,28.0,6.0,42.0,2.0,0.0,12.0
1590,7955,1,0.0,9.0,97.03400000000005,393.1423666959999,28.0,19.0,9.0,2.0,7.0,1.2686999999999997,109.72000000000001,28.0,6.0,38.0,8.0,0.0,12.0
