,index,Inhibition Observed,h_bond_donors,h_bond_acceptors,molar_refractivity,molecular_weight,n_atoms,n_carbons,n_heteroatoms,n_rings,n_rot_bonds,logp,tpsa,n_heavy_atoms,n_aromatic_atom,single_bond,double_bond,triple_bond,aromatic_bond
2058,10297,1,0.0,3.0,74.98600000000003,257.071975064,18.0,14.0,4.0,3.0,2.0,3.5892000000000017,21.060000000000002,18.0,15.0,8.0,0.0,0.0,32.0
2059,10302,1,1.0,3.0,100.20770000000002,309.12659748000004,24.0,21.0,3.0,5.0,2.0,5.217900000000003,29.85,24.0,23.0,4.0,0.0,0.0,52.0
2060,10307,1,1.0,3.0,104.08070000000004,327.17354767200004,25.0,22.0,3.0,5.0,2.0,5.251920000000004,29.85,25.0,19.0,16.0,0.0,0.0,42.0
2061,10312,1,15.0,18.0,317.73170000000005,1251.593109272,88.0,54.0,34.0,6.0,30.0,-6.650200000000019,532.9499999999999,88.0,11.0,138.0,26.0,0.0,22.0
2062,10317,1,3.0,7.0,150.53129999999993,547.4084177839999,38.0,29.0,9.0,0.0,25.0,5.976300000000005,131.39000000000001,38.0,0.0,66.0,6.0,0.0,0.0
2063,10322,1,12.0,11.0,216.5385999999996,852.481750868,60.0,37.0,23.0,1.0,14.0,-3.9283000000000126,377.5899999999999,60.0,0.0,98.0,22.0,0.0,0.0
2064,10327,1,12.0,11.0,225.01889999999955,875.4977352799999,62.0,39.0,23.0,2.0,14.0,-2.837900000000009,363.17999999999995,62.0,5.0,96.0,20.0,0.0,10.0
2065,10332,1,0.0,4.0,123.38800000000005,442.20232053200004,31.0,25.0,6.0,4.0,6.0,3.5882000000000036,49.85000000000001,31.0,12.0,38.0,4.0,0.0,24.0
2066,10337,1,0.0,2.0,117.92600000000003,384.22016351599996,29.0,26.0,3.0,5.0,4.0,4.604100000000004,23.55,29.0,16.0,30.0,2.0,0.0,34.0
2067,10342,1,0.0,5.0,122.94100000000005,456.181585088,32.0,25.0,7.0,4.0,7.0,3.656100000000003,59.080000000000005,32.0,12.0,42.0,4.0,0.0,24.0
2068,10347,1,0.0,2.0,119.67400000000004,430.15786887599995,29.0,24.0,5.0,4.0,4.0,5.537900000000007,23.55,29.0,12.0,38.0,2.0,0.0,24.0
2069,10352,1,0.0,2.0,112.73700000000007,426.130675584,27.0,23.0,4.0,4.0,4.0,4.603500000000005,23.55,27.0,12.0,34.0,2.0,0.0,24.0
2070,10357,1,0.0,4.0,79.95540000000004,291.158291532,21.0,15.0,6.0,2.0,5.0,2.21,66.69,21.0,6.0,28.0,4.0,0.0,12.0
2071,10362,1,0.0,5.0,97.83550000000004,361.16893646799997,26.0,20.0,6.0,2.0,6.0,3.637900000000003,57.53,26.0,12.0,26.0,4.0,0.0,24.0
2072,10367,1,1.0,7.0,88.49250000000002,367.05058798799996,24.0,14.0,10.0,3.0,5.0,2.0333199999999994,98.47999999999999,24.0,15.0,16.0,4.0,0.0,32.0
2073,10372,0,0.0,6.0,160.19399999999968,628.2794780459999,39.0,31.0,8.0,3.0,8.0,7.61550000000001,78.9,39.0,0.0,76.0,6.0,0.0,0.0
2074,10377,1,2.0,7.0,154.5064999999998,571.3509029079999,41.0,33.0,8.0,4.0,9.0,5.794400000000007,111.16000000000003,41.0,6.0,70.0,6.0,0.0,12.0
2075,10382,1,1.0,7.0,183.35579999999933,661.3978530999998,48.0,40.0,8.0,5.0,11.0,7.7070000000000105,102.37000000000002,48.0,12.0,74.0,6.0,0.0,24.0
2076,10387,0,0.0,3.0,115.63100000000011,440.33714676,28.0,22.0,6.0,0.0,10.0,0.7836600000000058,27.69,28.0,0.0,40.0,0.0,0.0,0.0
2077,10392,1,2.0,7.0,109.17950000000002,445.149237316,30.0,19.0,11.0,3.0,7.0,2.1418999999999997,73.63,30.0,12.0,38.0,2.0,0.0,24.0
2078,10397,1,3.0,8.0,131.83830000000012,491.1935467399999,34.0,23.0,11.0,3.0,8.0,2.0781199999999997,128.0,34.0,12.0,38.0,8.0,0.0,24.0
2079,10402,1,1.0,7.0,109.36170000000004,391.177502752,27.0,19.0,8.0,3.0,6.0,1.9848199999999994,62.629999999999995,27.0,12.0,32.0,2.0,0.0,24.0
2080,10407,1,1.0,6.0,108.09270000000002,415.0733433,26.0,17.0,9.0,3.0,5.0,2.9746000000000015,53.400000000000006,26.0,12.0,30.0,2.0,0.0,24.0
2081,10412,1,3.0,6.0,100.42920000000004,395.09568704399993,24.0,16.0,8.0,3.0,5.0,1.2874999999999996,84.49,24.0,12.0,24.0,2.0,0.0,24.0
2082,10417,1,1.0,7.0,139.82669999999996,507.19345843199994,32.0,22.0,10.0,3.0,10.0,3.8488000000000047,62.63000000000001,32.0,12.0,36.0,2.0,0.0,24.0
2083,10422,1,1.0,6.0,114.76470000000002,439.11087168,27.0,17.0,10.0,3.0,5.0,2.418900000000002,53.400000000000006,27.0,12.0,26.0,2.0,0.0,24.0
2084,10427,1,1.0,7.0,177.83369999999985,745.9056418680002,35.0,16.0,19.0,3.0,5.0,5.471000000000004,66.29,35.0,12.0,24.0,2.0,0.0,24.0
2085,10432,1,1.0,7.0,95.47470000000004,328.201159388,24.0,17.0,7.0,3.0,6.0,0.7995000000000005,66.29,24.0,12.0,26.0,2.0,0.0,24.0
2086,10437,1,1.0,7.0,119.97070000000004,405.21647510400004,30.0,23.0,7.0,4.0,7.0,2.4752,62.63,30.0,18.0,28.0,2.0,0.0,36.0
2087,10442,1,0.0,4.0,111.41100000000006,431.170828288,31.0,24.0,7.0,3.0,9.0,6.523800000000005,40.58,31.0,18.0,30.0,0.0,0.0,36.0
2088,10447,1,0.0,7.0,133.804,471.131815512,31.0,23.0,8.0,5.0,7.0,5.381500000000005,45.150000000000006,31.0,20.0,26.0,0.0,0.0,42.0
2089,10452,1,0.0,3.0,90.34900000000005,338.085576528,22.0,16.0,6.0,3.0,3.0,4.130400000000003,40.620000000000005,22.0,6.0,32.0,4.0,0.0,12.0
2090,10457,1,0.0,5.0,88.39100000000002,348.04477433600005,23.0,15.0,8.0,3.0,4.0,3.036900000000001,66.4,23.0,12.0,22.0,4.0,0.0,24.0
2091,10462,0,0.0,3.0,102.27300000000002,374.08557652800005,25.0,19.0,6.0,3.0,4.0,4.9802000000000035,40.620000000000005,25.0,12.0,26.0,4.0,0.0,24.0
2092,10467,1,0.0,3.0,90.83200000000002,393.97868894400006,23.0,16.0,7.0,3.0,3.0,4.105000000000002,40.620000000000005,23.0,12.0,22.0,4.0,0.0,24.0
2093,10472,1,0.0,3.0,83.22100000000005,346.09628344400005,23.0,15.0,8.0,2.0,2.0,3.9616000000000025,40.620000000000005,23.0,6.0,32.0,4.0,0.0,12.0
2094,10477,1,0.0,5.0,89.78640000000004,361.053255084,25.0,16.0,9.0,3.0,4.0,3.250700000000002,83.76,25.0,12.0,24.0,6.0,0.0,24.0
2095,10482,1,0.0,3.0,98.204,399.960681632,24.0,16.0,8.0,3.0,3.0,5.163600000000002,40.620000000000005,24.0,12.0,24.0,4.0,0.0,24.0
2096,10487,0,0.0,3.0,90.79000000000003,411.9692671320001,24.0,16.0,8.0,3.0,3.0,4.244100000000002,40.620000000000005,24.0,12.0,24.0,4.0,0.0,24.0
2097,10492,1,0.0,3.0,90.79000000000003,411.9692671320001,24.0,16.0,8.0,3.0,3.0,4.244100000000002,40.620000000000005,24.0,12.0,24.0,4.0,0.0,24.0
2098,10497,1,3.0,3.0,128.74040000000005,448.27442285199993,31.0,27.0,4.0,3.0,6.0,6.047200000000008,60.69,31.0,0.0,58.0,8.0,0.0,0.0
2099,10502,1,1.0,1.0,71.94520000000006,285.162619908,17.0,13.0,4.0,0.0,10.0,0.027000000000001745,20.23,17.0,0.0,30.0,0.0,0.0,0.0
2100,10507,0,1.0,3.0,164.6061999999997,531.43763305609,35.0,30.0,5.0,0.0,25.0,8.825300000000006,23.47,35.0,0.0,66.0,2.0,0.0,0.0
2101,10512,1,0.0,3.0,92.47900000000004,386.02843428,22.0,17.0,5.0,1.0,5.0,4.767400000000004,35.53,22.0,6.0,28.0,2.0,2.0,12.0
2102,10517,1,0.0,2.0,87.22100000000005,306.138657656,21.0,18.0,3.0,1.0,5.0,4.511700000000004,26.3,21.0,6.0,26.0,2.0,2.0,12.0
2103,10522,1,0.0,3.0,82.81000000000003,356.042334756,21.0,16.0,5.0,1.0,4.0,3.863000000000003,35.53,21.0,6.0,26.0,2.0,2.0,12.0
2104,10527,1,0.0,2.0,94.89000000000006,364.10379214,22.0,19.0,3.0,1.0,5.0,5.056300000000005,26.3,22.0,6.0,28.0,2.0,2.0,12.0
2105,10532,1,0.0,4.0,55.54650000000003,220.08644565400002,14.0,9.0,5.0,0.0,5.0,2.3977000000000004,52.60000000000001,14.0,0.0,20.0,6.0,0.0,0.0
2106,10537,1,0.0,5.0,58.09880000000002,274.965520972,17.0,9.0,8.0,1.0,3.0,1.1511,89.87,17.0,6.0,12.0,10.0,0.0,12.0
2107,10542,1,2.0,9.0,88.46070000000002,453.036616952,30.0,14.0,16.0,2.0,5.0,1.3350999999999993,149.46999999999997,30.0,12.0,30.0,8.0,0.0,24.0
2108,10547,1,0.0,3.0,101.18400000000005,358.194422944,26.0,22.0,4.0,1.0,7.0,4.704200000000005,35.53,26.0,6.0,34.0,2.0,4.0,12.0
2109,10552,1,0.0,3.0,96.74000000000005,380.159929256,27.0,21.0,6.0,1.0,6.0,5.065000000000004,35.53,27.0,6.0,36.0,2.0,4.0,12.0
2110,10557,1,0.0,3.0,96.56700000000005,344.17877288,25.0,21.0,4.0,1.0,6.0,4.314100000000004,35.53,25.0,6.0,32.0,2.0,4.0,12.0
2111,10562,0,0.0,6.0,79.69200000000004,309.114712468,21.0,14.0,7.0,3.0,3.0,1.6593000000000002,64.55000000000001,21.0,6.0,32.0,2.0,0.0,12.0
2112,10567,1,3.0,5.0,129.04520000000008,510.234156816,36.0,26.0,10.0,2.0,11.0,6.1283000000000065,96.89000000000001,36.0,12.0,46.0,4.0,0.0,24.0
2113,10572,1,0.0,6.0,133.48279999999997,482.2239285679999,34.0,27.0,7.0,5.0,8.0,4.895020000000005,60.769999999999996,34.0,15.0,40.0,4.0,0.0,32.0
2114,10577,1,0.0,2.0,84.30500000000005,282.107836196,20.0,18.0,2.0,4.0,1.0,4.712400000000003,17.07,20.0,9.0,22.0,4.0,0.0,20.0
2115,10582,1,11.0,19.0,149.41930000000005,688.290212696,47.0,27.0,20.0,4.0,10.0,-6.929300000000001,311.03,47.0,0.0,98.0,2.0,0.0,0.0
2116,10587,1,2.0,4.0,251.95649999999975,943.9407474480004,60.0,46.0,14.0,9.0,6.0,16.108799999999984,83.80000000000001,60.0,44.0,38.0,6.0,0.0,92.0
2117,10592,1,0.0,0.0,62.60000000000005,394.158443768,15.0,14.0,1.0,2.0,3.0,4.698000000000005,0.0,15.0,0.0,30.0,2.0,0.0,0.0
2118,10597,1,0.0,20.0,183.14359999999962,943.10980384,62.0,33.0,29.0,4.0,16.0,1.148000000000002,266.23999999999995,62.0,6.0,96.0,22.0,0.0,12.0
2119,10602,1,0.0,3.0,134.60199999999998,442.290321734,31.0,27.0,4.0,1.0,8.0,7.143800000000009,43.370000000000005,31.0,0.0,48.0,14.0,0.0,0.0
2120,10607,1,0.0,16.0,257.421999999999,976.482036224,70.0,54.0,16.0,7.0,18.0,7.22300000000001,147.68,70.0,24.0,104.0,0.0,0.0,48.0
2121,10612,1,1.0,2.0,52.057700000000004,210.060469316,15.0,10.0,5.0,2.0,1.0,2.1691199999999995,45.75,15.0,10.0,8.0,2.0,0.0,22.0
2122,10617,1,2.0,10.0,153.83429999999979,577.217262952,42.0,29.0,13.0,3.0,13.0,2.784320000000001,173.83,42.0,16.0,42.0,10.0,2.0,34.0
2123,10622,1,0.0,7.0,110.17500000000005,410.13655304399987,30.0,23.0,7.0,5.0,3.0,4.3095000000000026,76.36000000000001,30.0,16.0,32.0,2.0,0.0,34.0
2124,10627,1,0.0,1.0,150.65699999999978,478.41746634799995,35.0,34.0,1.0,5.0,6.0,10.113099999999996,9.23,35.0,6.0,62.0,2.0,0.0,12.0
2125,10632,1,1.0,24.0,198.9846999999994,904.2960859240002,63.0,38.0,25.0,4.0,16.0,-1.3987999999999838,307.2399999999999,63.0,0.0,112.0,20.0,0.0,0.0
2126,10637,1,2.0,2.0,73.62250000000004,249.172878976,18.0,15.0,3.0,1.0,7.0,2.706500000000001,49.33,18.0,6.0,22.0,2.0,0.0,12.0
2127,10642,0,3.0,10.0,97.57100000000007,409.2311816999999,28.0,18.0,10.0,2.0,9.0,-1.0065999999999946,131.09000000000003,28.0,0.0,58.0,0.0,0.0,0.0
2128,10647,1,2.0,12.0,157.87639999999965,627.1886652560001,44.0,30.0,14.0,4.0,8.0,1.8636000000000008,160.07999999999998,44.0,12.0,58.0,12.0,0.0,24.0
2129,10652,1,0.0,0.0,65.88100000000003,250.03571258,14.0,13.0,1.0,0.0,2.0,3.361900000000002,0.0,14.0,0.0,20.0,0.0,6.0,0.0
2130,10657,1,1.0,3.0,101.45980000000006,370.25079494799996,27.0,24.0,3.0,7.0,0.0,4.504300000000004,38.69,27.0,0.0,64.0,2.0,0.0,0.0
2131,10662,1,1.0,2.0,87.51280000000004,312.208930136,23.0,21.0,2.0,6.0,0.0,3.7351000000000028,37.3,23.0,0.0,52.0,4.0,0.0,0.0
2132,10667,1,3.0,4.0,45.043000000000006,189.10010796,13.0,8.0,5.0,1.0,5.0,-1.1007999999999982,92.78,13.0,0.0,24.0,2.0,0.0,0.0
2133,10672,1,1.0,4.0,63.619800000000055,242.151809184,17.0,13.0,4.0,2.0,4.0,1.6225,47.92,17.0,0.0,34.0,2.0,0.0,0.0
2134,10677,1,1.0,6.0,126.66980000000011,472.24610349199986,34.0,27.0,7.0,3.0,12.0,4.958300000000004,99.13000000000002,34.0,6.0,52.0,8.0,0.0,12.0
2135,10682,1,1.0,3.0,83.23480000000004,280.15756325999996,21.0,18.0,3.0,2.0,7.0,2.963380000000002,47.260000000000005,21.0,12.0,18.0,0.0,2.0,24.0
2136,10687,1,2.0,3.0,77.23640000000005,278.163042564,20.0,15.0,5.0,1.0,6.0,2.3885000000000005,67.42999999999999,20.0,6.0,24.0,4.0,0.0,12.0
2137,10692,1,0.0,3.0,71.17500000000004,272.117922212,18.0,14.0,4.0,1.0,4.0,3.169500000000002,43.370000000000005,18.0,0.0,30.0,6.0,0.0,0.0
2138,10697,1,1.0,3.0,101.06060000000008,354.222865948,24.0,20.0,4.0,1.0,12.0,5.048920000000006,54.37,24.0,6.0,32.0,4.0,0.0,12.0
2139,10702,1,0.0,0.0,34.214999999999996,247.904040488,6.0,4.0,2.0,0.0,0.0,2.3596900000000005,0.0,6.0,0.0,8.0,0.0,0.0,0.0
2140,10707,1,9.0,11.0,280.80049999999954,1049.6987861,74.0,54.0,20.0,1.0,25.0,5.432400000000012,304.59999999999997,74.0,0.0,128.0,20.0,0.0,0.0
2141,10712,1,1.0,10.0,143.8783999999998,571.117998852,39.0,27.0,12.0,5.0,9.0,3.020000000000002,134.19,39.0,17.0,42.0,8.0,0.0,34.0
2142,10717,1,3.0,14.0,124.06440000000002,538.0576681560001,36.0,19.0,17.0,4.0,8.0,-0.9440999999999977,208.64999999999998,36.0,10.0,44.0,14.0,0.0,20.0
2143,10722,1,4.0,11.0,146.22869999999983,591.1148720040901,39.0,24.0,15.0,5.0,10.0,0.37519999999999953,171.31999999999996,39.0,11.0,54.0,10.0,0.0,22.0
2144,10727,1,4.0,13.0,160.5175999999998,670.108658172,45.0,27.0,18.0,6.0,12.0,-0.5736999999999968,219.9,45.0,16.0,56.0,12.0,0.0,32.0
2145,10732,1,1.0,5.0,141.4897999999999,506.248850846,36.0,30.0,6.0,5.0,4.0,3.859300000000002,72.83000000000001,36.0,12.0,52.0,4.0,0.0,24.0
2146,10737,1,1.0,4.0,68.89580000000004,263.126991404,19.0,13.0,6.0,2.0,4.0,2.7271000000000014,87.45,19.0,6.0,24.0,4.0,0.0,12.0
2147,10742,1,2.0,4.0,86.15440000000004,428.117076376,29.0,17.0,12.0,2.0,5.0,2.4322999999999997,76.66,29.0,6.0,44.0,4.0,0.0,12.0
2148,10747,1,6.0,11.0,141.21869999999993,625.17709544,44.0,29.0,15.0,5.0,5.0,2.0606,192.07999999999998,44.0,12.0,66.0,6.0,0.0,24.0
2149,10752,1,1.0,13.0,256.671999999999,942.4551852480001,64.0,48.0,16.0,6.0,17.0,9.8757,124.97000000000004,64.0,12.0,108.0,6.0,0.0,24.0
2150,10757,1,5.0,11.0,144.977,584.3196623559999,41.0,30.0,11.0,4.0,7.0,1.2161000000000006,172.20999999999998,41.0,0.0,82.0,6.0,0.0,0.0
2151,10762,1,2.0,8.0,189.35059999999933,678.413168816,49.0,41.0,8.0,4.0,2.0,6.89040000000001,127.20000000000002,49.0,0.0,86.0,18.0,0.0,0.0
2152,10767,1,0.0,6.0,96.34480000000006,395.14025852,27.0,19.0,8.0,4.0,4.0,1.8396199999999994,82.14,27.0,6.0,42.0,6.0,0.0,12.0
2153,10772,1,0.0,4.0,113.92560000000005,422.15855143999994,28.0,22.0,6.0,2.0,13.0,5.055000000000005,68.28,28.0,12.0,26.0,8.0,0.0,24.0
2154,10777,1,2.0,12.0,134.77159999999998,576.2206765919999,41.0,29.0,12.0,7.0,1.0,0.613300000000002,162.87999999999997,41.0,0.0,84.0,10.0,0.0,0.0
2155,10782,1,1.0,3.0,60.78780000000004,224.1412445,16.0,13.0,3.0,2.0,2.0,2.0469000000000004,46.53,16.0,0.0,30.0,4.0,0.0,0.0
2156,10787,1,0.0,1.0,70.52000000000005,232.12834178999998,16.0,14.0,2.0,2.0,2.0,3.8415000000000026,17.07,16.0,6.0,20.0,2.0,0.0,12.0
2157,10792,1,1.0,4.0,101.95880000000005,368.23828616199995,25.0,20.0,5.0,2.0,6.0,4.113800000000005,63.60000000000001,25.0,0.0,48.0,4.0,0.0,0.0
2158,10797,1,0.0,4.0,60.21000000000004,240.13615912,17.0,13.0,4.0,3.0,0.0,1.8680999999999999,44.760000000000005,17.0,0.0,36.0,2.0,0.0,0.0
2159,10802,1,0.0,2.0,74.52200000000003,310.056841948,18.0,15.0,3.0,3.0,1.0,3.759700000000003,26.3,18.0,0.0,34.0,6.0,0.0,0.0
2160,10807,0,0.0,5.0,120.91000000000004,437.22022309199997,32.0,26.0,6.0,3.0,7.0,4.173700000000004,72.91000000000001,32.0,12.0,38.0,6.0,0.0,24.0
2161,10812,1,6.0,14.0,237.99069999999904,884.6337262559999,62.0,48.0,14.0,4.0,11.0,5.09140000000001,188.87,62.0,0.0,126.0,4.0,0.0,0.0
2162,10817,1,2.0,4.0,66.81360000000005,252.13615912,18.0,14.0,4.0,2.0,5.0,1.4500000000000002,58.92,18.0,6.0,26.0,0.0,0.0,12.0
2163,10822,1,2.0,5.0,75.78540000000004,302.11879480399995,20.0,14.0,6.0,1.0,7.0,1.4682199999999996,83.83000000000001,20.0,6.0,24.0,4.0,0.0,12.0
2164,10827,1,1.0,9.0,207.31069999999937,755.30943202,56.0,46.0,10.0,8.0,14.0,7.507600000000008,114.08,56.0,30.0,62.0,4.0,0.0,60.0
2165,10832,1,0.0,5.0,96.82090000000005,373.1112270779999,24.0,16.0,8.0,1.0,7.0,5.002500000000005,78.67,24.0,6.0,32.0,4.0,0.0,12.0
2166,10837,1,0.0,2.0,44.32800000000002,155.131014164,11.0,9.0,2.0,2.0,0.0,1.4647,12.47,11.0,0.0,24.0,0.0,0.0,0.0
2167,10842,1,1.0,5.0,152.76179999999977,530.382278016,35.0,28.0,7.0,1.0,11.0,7.3755000000000095,57.150000000000006,35.0,0.0,68.0,2.0,0.0,0.0
2168,10847,1,1.0,3.0,43.63280000000002,170.094294308,12.0,9.0,3.0,2.0,0.0,0.8304999999999998,38.69,12.0,0.0,24.0,2.0,0.0,0.0
2169,10852,1,0.0,7.0,111.69180000000007,440.18687436399995,30.0,22.0,8.0,3.0,9.0,3.362320000000002,80.29000000000002,30.0,6.0,46.0,6.0,0.0,12.0
2170,10857,1,0.0,1.0,42.993000000000016,139.136099544,10.0,9.0,1.0,2.0,0.0,1.8807,3.24,10.0,0.0,22.0,0.0,0.0,0.0
2171,10862,1,2.0,8.0,137.82519999999994,598.071019928,37.0,23.0,14.0,5.0,7.0,3.5299000000000023,129.26000000000002,37.0,6.0,60.0,8.0,0.0,12.0
2172,10867,1,4.0,18.0,245.09679999999923,996.4440279680002,71.0,47.0,24.0,5.0,13.0,1.9202000000000066,279.32,71.0,12.0,108.0,18.0,0.0,24.0
2173,10872,1,1.0,4.0,110.14670000000002,400.12769015799995,27.0,20.0,7.0,3.0,7.0,3.3457000000000017,58.64,27.0,12.0,30.0,4.0,0.0,24.0
2174,10877,1,1.0,5.0,99.70570000000006,372.16852186799997,27.0,20.0,7.0,2.0,8.0,1.8039999999999996,84.94000000000001,27.0,6.0,34.0,10.0,0.0,12.0
2175,10882,1,1.0,4.0,96.74060000000004,355.124214532,25.0,20.0,5.0,4.0,4.0,2.4027000000000007,57.61,25.0,12.0,26.0,6.0,0.0,24.0
2176,10887,1,0.0,8.0,106.89350000000005,418.1627677919999,30.0,22.0,8.0,2.0,8.0,2.8717000000000015,105.2,30.0,6.0,40.0,10.0,0.0,12.0
2177,10892,1,0.0,3.0,33.645999999999994,137.10280817400002,10.0,6.0,4.0,0.0,3.0,-3.599899999999997,35.53,10.0,0.0,14.0,2.0,0.0,0.0
2178,10897,1,0.0,3.0,73.68500000000004,266.145054474,18.0,13.0,5.0,2.0,4.0,2.1755999999999993,36.69,18.0,5.0,26.0,2.0,0.0,10.0
2179,10902,1,0.0,2.0,88.88400000000001,291.12592878400005,22.0,19.0,3.0,3.0,4.0,3.6800000000000024,29.54,22.0,12.0,18.0,6.0,0.0,24.0
2180,10907,1,0.0,0.0,38.862,170.06959493199997,13.0,8.0,1.0,0.0,5.0,2.9163000000000014,0.0,9.0,0.0,18.0,4.0,0.0,0.0
2181,10912,1,0.0,0.0,38.862,171.06080168,11.0,8.0,1.0,0.0,5.0,2.9163000000000014,0.0,9.0,0.0,14.0,4.0,0.0,0.0
2182,10917,1,0.0,3.0,76.88400000000004,275.18852904,20.0,17.0,3.0,2.0,7.0,3.8150800000000027,57.93,20.0,0.0,36.0,4.0,2.0,0.0
2183,10922,1,3.0,7.0,101.54620000000004,450.00626292,28.0,18.0,10.0,3.0,6.0,2.874300000000003,139.0,28.0,12.0,30.0,6.0,0.0,24.0
2184,10927,1,2.0,4.0,95.88900000000005,337.131408088,25.0,20.0,5.0,3.0,6.0,3.7895000000000034,75.63,25.0,12.0,24.0,6.0,0.0,24.0
2185,10932,1,0.0,2.0,150.4689999999998,518.40029206,36.0,32.0,4.0,2.0,23.0,6.4823000000000075,18.04,36.0,11.0,50.0,0.0,0.0,22.0
2186,10937,1,0.0,2.0,49.82100000000003,168.115029752,12.0,10.0,2.0,0.0,4.0,2.4620000000000006,26.3,12.0,0.0,16.0,6.0,0.0,0.0
2187,10942,1,0.0,4.0,77.92440000000003,282.100442308,21.0,16.0,5.0,2.0,5.0,3.548300000000002,76.16,21.0,12.0,16.0,2.0,2.0,24.0
2188,10947,1,1.0,8.0,96.91820000000004,388.13993776999996,26.0,16.0,10.0,1.0,10.0,3.398100000000002,104.68,26.0,6.0,34.0,6.0,0.0,12.0
2189,10952,1,0.0,8.0,123.65150000000004,492.19130464599994,34.0,25.0,9.0,4.0,9.0,5.2892000000000055,97.36,34.0,6.0,54.0,8.0,0.0,12.0
2190,10957,1,0.0,3.0,68.88540000000003,254.043521688,16.0,12.0,4.0,2.0,2.0,2.314,34.14,16.0,6.0,18.0,4.0,0.0,12.0
2191,10962,1,0.0,3.0,67.62400000000002,240.078644244,18.0,15.0,3.0,2.0,2.0,2.5273000000000003,51.21,18.0,6.0,16.0,10.0,0.0,12.0
2192,10967,1,0.0,1.0,99.35400000000007,312.28484242999997,21.0,19.0,2.0,0.0,8.0,6.805400000000008,9.23,21.0,0.0,38.0,2.0,0.0,0.0
2193,10972,1,0.0,3.0,140.27299999999983,472.054300302,31.0,27.0,4.0,7.0,0.0,6.9485000000000054,0.0,31.0,24.0,24.0,0.0,0.0,48.0
2194,10977,1,0.0,2.0,61.14000000000005,214.138906474,14.0,11.0,3.0,1.0,1.0,3.2021000000000015,26.3,14.0,0.0,26.0,2.0,0.0,0.0
2195,10982,1,1.0,4.0,87.36040000000003,376.08349050400005,27.0,19.0,8.0,3.0,2.0,3.510580000000001,76.11,27.0,12.0,28.0,4.0,2.0,24.0
2196,10987,1,0.0,4.0,72.25500000000004,275.115758024,20.0,15.0,5.0,2.0,6.0,1.8384,55.84,20.0,6.0,24.0,6.0,0.0,12.0
2197,10992,1,1.0,5.0,40.604800000000004,203.042987008,14.0,7.0,7.0,1.0,4.0,-0.8759000000000003,93.14,14.0,0.0,22.0,6.0,0.0,0.0
2198,10997,1,1.0,3.0,49.991800000000026,182.094294308,13.0,10.0,3.0,1.0,3.0,1.9964199999999996,50.44,13.0,6.0,12.0,2.0,0.0,12.0
2199,11002,1,0.0,3.0,92.95800000000007,320.19223451600004,22.0,18.0,4.0,2.0,4.0,4.377900000000004,33.2,22.0,6.0,32.0,2.0,0.0,12.0
2200,11007,0,1.0,5.0,137.5478999999999,470.166413692,34.0,28.0,6.0,4.0,6.0,5.158720000000005,72.63,34.0,18.0,30.0,8.0,0.0,36.0
2201,11012,1,3.0,6.0,128.9091,517.182455592,37.0,26.0,11.0,3.0,7.0,4.825700000000003,105.75999999999999,37.0,12.0,44.0,10.0,0.0,24.0
2202,11017,1,4.0,7.0,82.94620000000002,318.107652928,23.0,13.0,10.0,2.0,6.0,0.5417199999999999,142.05,23.0,12.0,18.0,6.0,0.0,24.0
2203,11022,1,0.0,3.0,75.52550000000004,271.079762876,17.0,13.0,4.0,2.0,2.0,2.8830200000000015,20.310000000000002,17.0,6.0,20.0,2.0,0.0,12.0
2204,11027,1,1.0,3.0,80.66870000000004,277.1215121,21.0,17.0,4.0,4.0,1.0,0.9856999999999996,44.7,21.0,12.0,18.0,6.0,0.0,24.0
2205,11032,1,0.0,0.0,109.51800000000009,382.23228871599997,25.0,24.0,1.0,2.0,0.0,7.515880000000008,0.0,25.0,0.0,40.0,8.0,0.0,0.0
2206,11037,1,0.0,4.0,89.57200000000002,313.044046064,21.0,16.0,5.0,4.0,2.0,4.5641000000000025,28.490000000000002,21.0,15.0,14.0,2.0,0.0,32.0
2207,11042,1,1.0,3.0,57.145700000000005,220.00395508,15.0,10.0,5.0,3.0,0.0,2.3226999999999993,58.89,15.0,13.0,2.0,2.0,0.0,30.0
2208,11047,1,2.0,7.0,75.16940000000001,316.010577516,17.0,9.0,8.0,2.0,3.0,0.6591,74.56,17.0,6.0,18.0,4.0,0.0,12.0
2209,11052,1,0.0,2.0,35.72500000000001,184.947625848,9.0,6.0,3.0,1.0,1.0,2.10818,36.93,9.0,5.0,6.0,0.0,2.0,10.0
2210,11057,1,1.0,8.0,76.2318,299.065453768,22.0,13.0,9.0,3.0,4.0,2.3854,134.11,22.0,16.0,12.0,4.0,0.0,32.0
2211,11062,1,0.0,6.0,167.2739999999996,663.0982206560001,45.0,35.0,10.0,5.0,8.0,4.539100000000007,114.58,45.0,30.0,32.0,4.0,0.0,60.0
2212,11067,0,0.0,10.0,100.28940000000003,393.083819862,27.0,15.0,12.0,2.0,4.0,2.1997,145.18,27.0,6.0,30.0,14.0,0.0,12.0
2213,11072,1,4.0,6.0,110.19730000000004,487.03955080599997,29.0,19.0,10.0,3.0,3.0,4.140200000000004,139.31,29.0,12.0,32.0,4.0,0.0,24.0
2214,11077,0,0.0,4.0,57.974500000000035,222.089208928,16.0,12.0,4.0,1.0,6.0,1.7966,52.6,16.0,6.0,16.0,4.0,0.0,12.0
